order_id,order_datetime,channel,store_format,city,city_zone,department,category,brand,sku_id,base_unit_price_aed,discount_aed,unit_price_after_discount_aed,quantity,line_value_aed,promo_used,promo_code_type,ad_channel,campaign,payment_method,device_type,delivery_type,basket_size_items,returned,return_reason,return_value_aed,stock_out_flag,loyalty_member,user_id,age,gender,nationality_group,hour_of_day,day_of_week,order_month
LULU-001582,4/23/2025 8:08,In-Store POS,Hypermarket,Al Ain,Waterfront,Grocery,Personal Care,Rainbow,SKU-494239,32.09,1.94,30.15,3,90.45,1,Percent,In-App,LunchRush,Cash,N/A,Carryout,10,0,,0,0,0,CUST-07096,31,Male,South Asian,8,Wednesday,2025-04
LULU-001583,6/28/2025 21:22,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Personal Care,Coca-Cola,SKU-157072,42.48,1.85,40.63,4,162.52,1,Flat,In-App,LunchRush,Wallet,N/A,Carryout,11,0,,0,0,0,CUST-09103,20,Male,SE Asian,21,Saturday,2025-06
LULU-001584,6/24/2025 9:27,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Personal Care,Rani,SKU-331761,41.67,3.75,37.92,4,151.68,1,Percent,Referral,NationalDay,Card,N/A,Carryout,5,0,,0,1,0,CUST-04428,35,Female,SE Asian,9,Tuesday,2025-06
LULU-001585,7/2/2025 7:58,In-Store POS,Hypermarket,Sharjah,Waterfront,Grocery,Fresh Produce,Rani,SKU-598419,35.33,1.14,34.19,3,102.57,1,Percent,Email,FreshersUni,Card,N/A,Carryout,7,1,Damaged/Defective,78.4,0,1,CUST-06220,24,Male,SE Asian,7,Wednesday,2025-07
LULU-001586,6/15/2025 16:25,Online App,Web DC,Abu Dhabi,Khalifa City,Grocery,Fresh Produce,Kellogg's,SKU-917945,70.14,13.41,56.73,15,850.95,1,Flat,Facebook,Ramadan2025,Card,iOS,Same-Day,7,0,,0,0,1,CUST-11601,28,Female,South Asian,16,Sunday,2025-06
LULU-001587,10/15/2025 19:23,Web,Web DC,Dubai,Bur Dubai,Electronics,Mobiles,LG,SKU-247524,3718.58,318.99,3399.59,1,3399.59,1,Percent,YouTube,NationalDay,Card,iOS,Next-Day,7,0,,0,0,1,CUST-02351,18,Female,Arab Expat (non-GCC),19,Wednesday,2025-10
LULU-001588,9/21/2025 8:41,Web,Web DC,Abu Dhabi,Yas Island,Electronics,Tablets,LG,SKU-395433,2504.73,328.09,2176.64,1,2176.64,1,Percent,Google Search,SummerHeat,Wallet,iOS,Next-Day,2,0,,0,0,0,CUST-10779,24,Male,Arab Expat (non-GCC),8,Sunday,2025-09
LULU-001589,7/7/2025 14:25,In-Store POS,Hypermarket,Abu Dhabi,Yas Island,Bakery Counter,Pastry,Lulu Bakery,SKU-562011,36.65,1.85,34.8,3,104.4,1,Percent,Referral,FreshersUni,Card,N/A,Carryout,3,0,,0,0,1,CUST-07210,33,Other/Prefer not to say,Other,14,Monday,2025-07
LULU-001590,4/23/2025 1:41,In-Store POS,Hypermarket,Abu Dhabi,Al Shawamekh,Fashion,Womenswear,Puma,SKU-888060,264.76,28.8,235.96,5,1179.8,1,Flat,Referral,Ramadan2025,Card,N/A,Carryout,15,0,,0,0,0,CUST-07443,34,Female,South Asian,1,Wednesday,2025-04
LULU-001591,6/2/2025 8:17,Web,Web DC,Dubai,JLT,Electronics,Laptops,Xiaomi,SKU-127895,970.98,164.45,806.53,1,806.53,1,Percent,Referral,WeekendSaver,Wallet,Android,Next-Day,2,0,,0,0,1,CUST-09341,29,Male,SE Asian,8,Monday,2025-06
LULU-001592,10/13/2025 22:05,In-Store POS,Hypermarket,Dubai,Business Bay,Home & Living,Cleaning,Prestige,SKU-247812,597.83,20.17,577.66,4,2310.64,1,Percent,SMS,SummerHeat,Cash,N/A,Carryout,7,0,,0,0,1,CUST-11618,22,Female,South Asian,22,Monday,2025-10
LULU-001593,7/3/2025 8:11,In-Store POS,Express,Sharjah,Airport Area,Home & Living,Kitchenware,Vileda,SKU-739532,657.13,32.9,624.23,3,1872.69,1,Flat,Email,NationalDay,Cash,N/A,Carryout,4,0,,0,0,0,CUST-08864,28,Male,SE Asian,8,Thursday,2025-07
LULU-001594,6/17/2025 9:55,In-Store POS,Express,Fujairah,Airport Area,Grocery,Dairy & Eggs,Rainbow,SKU-596812,66.29,4.02,62.27,4,249.08,1,Percent,Outdoor,NationalDay,Card,N/A,Carryout,4,0,,0,0,0,CUST-05860,46,Female,SE Asian,9,Tuesday,2025-06
LULU-001595,9/25/2025 20:33,In-Store POS,Hypermarket,Dubai,Marina,Electronics,Home Appliances,Panasonic,SKU-178208,545.83,78.97,466.86,2,933.72,1,Percent,SMS,BackToSchool2025,Cash,N/A,Carryout,1,0,,0,0,1,CUST-07698,21,Female,Arab Expat (non-GCC),20,Thursday,2025-09
LULU-001596,6/2/2025 2:51,Online App,Web DC,Ras Al Khaimah,Industrial Area,Electronics,Laptops,Sony,SKU-145542,2323.83,275.67,2048.16,1,2048.16,1,Percent,YouTube,SummerHeat,Wallet,Android,Next-Day,3,0,,0,0,1,CUST-02664,30,Male,Arab Expat (non-GCC),2,Monday,2025-06
LULU-001597,7/24/2025 0:02,In-Store POS,Express,Abu Dhabi,Corniche,Grocery,Household,Nadec,SKU-233440,36.18,3.85,32.33,1,32.33,1,Percent,SMS,SummerHeat,Wallet,N/A,Carryout,7,0,,0,0,1,CUST-11633,32,Female,African Expat,0,Thursday,2025-07
LULU-001598,8/23/2025 7:41,In-Store POS,Hypermarket,Dubai,JBR,Home & Living,Bedding,Prestige,SKU-537385,154.03,9.82,144.21,1,144.21,1,FreeDelivery,Outdoor,SummerHeat,Card,N/A,Carryout,11,0,,0,0,0,CUST-11100,36,Male,Other,7,Saturday,2025-08
LULU-001599,7/10/2025 11:55,Web,Web DC,Dubai,Al Barsha,Electronics,Laptops,LG,SKU-230714,835.24,158.43,676.81,1,676.81,1,Percent,TikTok,MidnightMadness,Wallet,Android,Next-Day,1,0,,0,0,1,CUST-04548,29,Male,African Expat,11,Thursday,2025-07
LULU-001600,10/10/2025 16:13,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Grocery,Dairy & Eggs,Lulu,SKU-755800,39.77,4.96,34.81,1,34.81,1,Flat,Outdoor,MidnightMadness,Cash,N/A,Carryout,9,0,,0,0,1,CUST-01184,28,Female,Western Expat,16,Friday,2025-10
LULU-001601,6/13/2025 3:24,In-Store POS,Hypermarket,Ajman,Suburb,Grocery,Meat & Poultry,Rani,SKU-861469,72.64,2.5,70.14,3,210.42,1,Flat,Outdoor,LunchRush,Card,N/A,Carryout,4,0,,0,0,1,CUST-09746,44,Male,African Expat,3,Friday,2025-06
LULU-001602,6/20/2025 5:23,In-Store POS,Hypermarket,Al Ain,Old Town,Electronics,Gaming,Lenovo,SKU-998243,40.11,6.13,33.98,1,33.98,1,Percent,Referral,BackToSchool2025,Card,N/A,Carryout,6,0,,0,0,0,CUST-00154,32,Female,UAE National,5,Friday,2025-06
LULU-001603,7/9/2025 6:02,In-Store POS,Hypermarket,Dubai,Marina,Fashion,Womenswear,Nike,SKU-649079,108.12,15.8,92.32,1,92.32,1,BOGO,In-App,WeekendSaver,Card,N/A,Carryout,7,0,,0,0,0,CUST-01478,36,Male,Western Expat,6,Wednesday,2025-07
LULU-001604,5/27/2025 3:44,Online App,Web DC,Abu Dhabi,Al Shawamekh,Electronics,Home Appliances,Panasonic,SKU-247624,730.59,74.92,655.67,1,655.67,1,Percent,Referral,LunchRush,Wallet,Desktop,Next-Day,2,0,,0,0,1,CUST-00463,21,Male,Western Expat,3,Tuesday,2025-05
LULU-001605,6/19/2025 7:15,In-Store POS,Hypermarket,Ajman,Airport Area,Grocery,Seafood,Rani,SKU-692693,48.46,2.57,45.89,1,45.89,1,Percent,SMS,SummerHeat,Card,N/A,Carryout,6,0,,0,0,0,CUST-09099,30,Female,Arab Expat (non-GCC),7,Thursday,2025-06
LULU-001606,6/2/2025 22:52,In-Store POS,Hypermarket,Dubai,Bur Dubai,Grocery,Meat & Poultry,Coca-Cola,SKU-989209,76.68,10.23,66.45,1,66.45,1,FreeDelivery,Outdoor,Ramadan2025,Card,N/A,Carryout,4,0,,0,0,1,CUST-04323,35,Male,UAE National,22,Monday,2025-06
LULU-001607,5/16/2025 5:36,Web,Web DC,Abu Dhabi,Al Maryah,Electronics,Tablets,HP,SKU-211116,4636.83,794.45,3842.38,1,3842.38,1,Percent,Instagram,ResidentsOnly,Apple Pay,Android,Next-Day,8,0,,0,0,0,CUST-03048,28,Female,Arab Expat (non-GCC),5,Friday,2025-05
LULU-001608,6/16/2025 22:55,Web,Web DC,Abu Dhabi,Corniche,Electronics,Accessories,LG,SKU-909972,459.41,70.97,388.44,1,388.44,1,Flat,Instagram,ResidentsOnly,Wallet,iOS,Next-Day,2,0,,0,0,0,CUST-01344,27,Male,Arab Expat (non-GCC),22,Monday,2025-06
LULU-001609,5/14/2025 6:45,Online App,Web DC,Sharjah,Industrial Area,Home & Living,Cleaning,Vileda,SKU-612422,383.34,69.58,313.76,1,313.76,1,Percent,Instagram,MidnightMadness,Card,Android,Next-Day,2,0,,0,0,1,CUST-03032,31,Male,SE Asian,6,Wednesday,2025-05
LULU-001610,10/10/2025 10:06,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Fresh Produce,Lulu,SKU-934997,62.02,9.69,52.33,4,209.32,1,Flat,Outdoor,Ramadan2025,Card,N/A,Carryout,6,0,,0,0,1,CUST-11383,28,Male,South Asian,10,Friday,2025-10
LULU-001611,9/5/2025 15:09,In-Store POS,Express,Dubai,Al Barsha,Fashion,Menswear,BrandX,SKU-792305,339.53,39.73,299.8,1,299.8,1,Percent,Outdoor,MidnightMadness,Card,N/A,Carryout,11,0,,0,0,1,CUST-02975,25,Female,South Asian,15,Friday,2025-09
LULU-001612,9/17/2025 22:19,In-Store POS,Hypermarket,Abu Dhabi,Al Shawamekh,Grocery,Dairy & Eggs,Almarai,SKU-454294,39.89,4.03,35.86,3,107.58,1,Flat,SMS,Ramadan2025,Card,N/A,Carryout,2,0,,0,0,0,CUST-08271,34,Male,GCC Expat,22,Wednesday,2025-09
LULU-001613,5/19/2025 3:51,Web,Web DC,Abu Dhabi,Khalifa City,Grocery,Snacks,Kellogg's,SKU-859777,11.35,1.62,9.73,1,9.73,1,Flat,TikTok,MidnightMadness,Card,Android,Same-Day,9,0,,0,0,0,CUST-10530,19,Male,UAE National,3,Monday,2025-05
LULU-001614,8/13/2025 17:54,Online App,Web DC,Ras Al Khaimah,Industrial Area,Grocery,Beverages,Lacnor,SKU-422042,72.63,6.57,66.06,2,132.12,1,BOGO,Email,ResidentsOnly,Wallet,iOS,Same-Day,8,0,,0,0,1,CUST-00610,18,Male,South Asian,17,Wednesday,2025-08
LULU-001615,9/29/2025 5:14,In-Store POS,Express,Dubai,Deira,Grocery,Bakery,Lacnor,SKU-511379,14.61,0.72,13.89,4,55.56,1,Percent,SMS,FreshersUni,Wallet,N/A,Carryout,6,0,,0,0,0,CUST-03783,30,Male,SE Asian,5,Monday,2025-09
LULU-001616,9/12/2025 22:50,Online App,Web DC,Sharjah,Airport Area,Grocery,Dairy & Eggs,Nadec,SKU-453485,49.01,2.36,46.65,2,93.3,1,Percent,TikTok,ResidentsOnly,Wallet,Android,Same-Day,9,0,,0,0,1,CUST-11085,28,Male,Western Expat,22,Friday,2025-09
LULU-001617,6/18/2025 22:44,In-Store POS,Hypermarket,Dubai,Deira,Fashion,Menswear,Nike,SKU-375727,177.7,13.17,164.53,3,493.59,1,Percent,Outdoor,FreshersUni,Card,N/A,Carryout,5,0,,0,0,1,CUST-09227,26,Male,Western Expat,22,Wednesday,2025-06
LULU-001618,9/14/2025 5:23,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Dairy & Eggs,Coca-Cola,SKU-707027,67.92,4.3,63.62,11,699.82,1,Flat,Outdoor,ResidentsOnly,Card,N/A,Carryout,8,0,,0,0,1,CUST-06055,30,Male,Arab Expat (non-GCC),5,Sunday,2025-09
LULU-001619,7/18/2025 1:08,In-Store POS,Hypermarket,Dubai,JBR,Home & Living,Cleaning,Tefal,SKU-883584,931.9,8.74,923.16,3,2769.48,1,Percent,Referral,FreshersUni,Card,N/A,Carryout,1,0,,0,0,0,CUST-05606,37,Female,South Asian,1,Friday,2025-07
LULU-001620,6/15/2025 1:51,In-Store POS,Hypermarket,Abu Dhabi,Corniche,Fashion,Womenswear,Levi's,SKU-511053,242.11,41.46,200.65,1,200.65,1,Flat,Outdoor,MidnightMadness,Card,N/A,Carryout,5,0,,0,0,1,CUST-02092,19,Male,South Asian,1,Sunday,2025-06
LULU-001621,8/15/2025 17:53,In-Store POS,Hypermarket,Al Ain,Suburb,Grocery,Dairy & Eggs,Nadec,SKU-863513,31.66,0.95,30.71,8,245.68,1,Flat,Referral,FreshersUni,Cash,N/A,Carryout,7,0,,0,0,0,CUST-11712,19,Female,GCC Expat,17,Friday,2025-08
LULU-001622,7/14/2025 17:38,Online App,Hypermarket,Dubai,Silicon Oasis,Grocery,Baby,Lulu,SKU-455317,38.09,3.59,34.5,3,103.5,1,Flat,Google Search,LunchRush,Card,Android,Same-Day,7,0,,0,0,1,CUST-07163,33,Male,Western Expat,17,Monday,2025-07
LULU-001623,4/24/2025 16:16,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Frozen,Lulu,SKU-763650,52.82,2.24,50.58,4,202.32,1,Flat,Email,LunchRush,Card,N/A,Carryout,5,0,,0,0,0,CUST-08976,30,Male,SE Asian,16,Thursday,2025-04
LULU-001624,9/10/2025 15:35,Online App,Web DC,Dubai,Mirdif,Fashion,Footwear,Levi's,SKU-160745,270.89,39.76,231.13,2,462.26,1,BOGO,SMS,SummerHeat,Card,iOS,Next-Day,2,0,,0,0,0,CUST-02237,18,Male,African Expat,15,Wednesday,2025-09
LULU-001625,7/29/2025 21:24,In-Store POS,Express,Dubai,Silicon Oasis,Fashion,Womenswear,Nike,SKU-315242,204.72,25.33,179.39,2,358.78,1,Percent,Outdoor,ResidentsOnly,Cash,N/A,Carryout,5,0,,0,0,1,CUST-07743,50,Female,South Asian,21,Tuesday,2025-07
LULU-001626,6/28/2025 11:14,In-Store POS,Hypermarket,Umm Al Quwain,Industrial Area,Grocery,Dairy & Eggs,Pepsi,SKU-362709,47.3,6.03,41.27,2,82.54,1,FreeDelivery,Referral,MidnightMadness,Wallet,N/A,Carryout,9,0,,0,0,0,CUST-08264,38,Male,Arab Expat (non-GCC),11,Saturday,2025-06
LULU-001627,9/25/2025 8:44,Online App,Web DC,Dubai,Al Quoz,Grocery,Baby,Rainbow,SKU-894509,74.27,8.63,65.64,2,131.28,1,Percent,Google Search,MidnightMadness,Card,Desktop,Same-Day,10,0,,0,0,0,CUST-07304,47,Female,African Expat,8,Thursday,2025-09
LULU-001628,7/12/2025 12:59,Online App,Web DC,Dubai,JBR,Grocery,Beverages,Kellogg's,SKU-898421,57.51,4.98,52.53,4,210.12,1,Percent,Email,SummerHeat,Google Pay,Android,Same-Day,6,0,,0,1,1,CUST-01813,34,Male,Arab Expat (non-GCC),12,Saturday,2025-07
LULU-001629,9/19/2025 0:25,Web,Web DC,Dubai,Al Barsha,Pharmacy,Medical Devices,VitX,SKU-654129,200.29,14.9,185.39,3,556.17,1,Percent,Facebook,NationalDay,Card,iOS,Same-Day,2,0,,0,0,0,CUST-11583,36,Female,South Asian,0,Friday,2025-09
LULU-001630,6/30/2025 7:44,In-Store POS,Hypermarket,Sharjah,Old Town,Fashion,Kidswear,Puma,SKU-275925,280.97,41.33,239.64,1,239.64,1,Percent,Referral,MidnightMadness,Cash,N/A,Carryout,12,1,Size/fit issue,130.41,0,1,CUST-05792,37,Male,South Asian,7,Monday,2025-06
LULU-001631,5/31/2025 10:48,Online App,Hypermarket,Dubai,Al Quoz,Grocery,Frozen,Rani,SKU-224258,42.17,3.27,38.9,2,77.8,1,Percent,SMS,FreshersUni,Card,Android,Same-Day,3,0,,0,0,0,CUST-04437,29,Female,South Asian,10,Saturday,2025-05
LULU-001632,9/13/2025 10:58,Web,Web DC,Sharjah,University Area,Electronics,Home Appliances,HP,SKU-775435,383.67,49.18,334.49,1,334.49,1,Percent,Google Search,ResidentsOnly,Card,iOS,Next-Day,2,0,,0,0,1,CUST-08073,35,Male,SE Asian,10,Saturday,2025-09
LULU-001633,9/24/2025 12:59,Online App,Web DC,Dubai,Al Quoz,Grocery,Baby,Lacnor,SKU-657380,11.19,1.52,9.67,3,29.01,1,Percent,TikTok,BackToSchool2025,Google Pay,iOS,Same-Day,8,0,,0,0,0,CUST-02317,49,Male,South Asian,12,Wednesday,2025-09
LULU-001634,7/3/2025 5:49,In-Store POS,Hypermarket,Abu Dhabi,Yas Island,Grocery,Dairy & Eggs,Coca-Cola,SKU-456308,37.02,2.72,34.3,8,274.4,1,Percent,In-App,SummerHeat,Apple Pay,N/A,Carryout,4,0,,0,0,0,CUST-00693,32,Female,African Expat,5,Thursday,2025-07
LULU-001635,8/16/2025 10:05,Web,Web DC,Fujairah,Waterfront,Electronics,Accessories,Panasonic,SKU-434149,412.56,60.58,351.98,1,351.98,1,Percent,Instagram,BackToSchool2025,Card,iOS,Next-Day,8,0,,0,0,0,CUST-11402,41,Female,Arab Expat (non-GCC),10,Saturday,2025-08
LULU-001636,5/22/2025 13:42,In-Store POS,Hypermarket,Dubai,Al Barsha,Pharmacy,OTC,GSK,SKU-649376,51.62,3.58,48.04,4,192.16,1,Percent,Email,SummerHeat,Wallet,N/A,Carryout,5,0,,0,0,1,CUST-01157,26,Female,South Asian,13,Thursday,2025-05
LULU-001637,7/3/2025 6:21,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Grocery,Frozen,Lulu,SKU-844484,13.25,0.49,12.76,4,51.04,1,FreeDelivery,Email,FreshersUni,Card,N/A,Carryout,10,0,,0,0,0,CUST-10131,32,Female,South Asian,6,Thursday,2025-07
LULU-001638,7/10/2025 20:31,Web,Web DC,Dubai,JBR,Grocery,Fresh Produce,Lacnor,SKU-346313,63.54,3.07,60.47,5,302.35,1,FreeDelivery,YouTube,NationalDay,Wallet,iOS,Same-Day,12,0,,0,0,1,CUST-11379,18,Male,South Asian,20,Thursday,2025-07
LULU-001639,9/2/2025 10:22,Online App,Web DC,Sharjah,City Center,Electronics,Home Appliances,Lenovo,SKU-542562,90.29,12.09,78.2,1,78.2,1,Percent,YouTube,ResidentsOnly,Card,Desktop,Next-Day,4,0,,0,0,0,CUST-00980,30,Female,African Expat,10,Tuesday,2025-09
LULU-001640,5/7/2025 1:02,Online App,Web DC,Abu Dhabi,Corniche,Grocery,Household,Pepsi,SKU-114875,31.86,3.79,28.07,2,56.14,1,Percent,Instagram,Ramadan2025,Wallet,Android,Same-Day,3,0,,0,0,1,CUST-02759,43,Female,UAE National,1,Wednesday,2025-05
LULU-001641,5/19/2025 18:33,Online App,Web DC,Dubai,Marina,Electronics,Laptops,Lenovo,SKU-379467,4685.52,680.69,4004.83,1,4004.83,1,Percent,Referral,FreshersUni,Card,Android,Next-Day,6,0,,0,0,0,CUST-09769,18,Other/Prefer not to say,Western Expat,18,Monday,2025-05
LULU-001642,9/18/2025 10:10,Online App,Web DC,Sharjah,Airport Area,Grocery,Beverages,Rainbow,SKU-930517,12.23,0.81,11.42,4,45.68,1,FreeDelivery,Email,LunchRush,Card,iOS,Same-Day,7,0,,0,0,1,CUST-10817,30,Male,South Asian,10,Thursday,2025-09
LULU-001643,5/27/2025 22:19,In-Store POS,Express,Ajman,University Area,Grocery,Snacks,Kellogg's,SKU-678658,69.52,3.72,65.8,4,263.2,1,Percent,Outdoor,FreshersUni,Wallet,N/A,Carryout,10,0,,0,0,1,CUST-01602,35,Male,South Asian,22,Tuesday,2025-05
LULU-001644,4/23/2025 20:49,Web,Web DC,Al Ain,University Area,Fashion,Menswear,Adidas,SKU-502053,152.54,17.31,135.23,3,405.69,1,Flat,Facebook,NationalDay,Card,iOS,Next-Day,3,0,,0,0,1,CUST-08802,41,Male,South Asian,20,Wednesday,2025-04
LULU-001645,8/2/2025 7:45,Online App,Web DC,Dubai,Business Bay,Electronics,Accessories,LG,SKU-160730,196.33,21.35,174.98,1,174.98,1,Percent,Google Search,LunchRush,Card,Android,Next-Day,3,0,,0,0,1,CUST-01820,29,Male,SE Asian,7,Saturday,2025-08
LULU-001646,6/27/2025 14:47,Online App,Hypermarket,Dubai,Bur Dubai,Grocery,Fresh Produce,Almarai,SKU-832567,75.77,5.29,70.48,1,70.48,1,Percent,In-App,FreshersUni,Apple Pay,iOS,Same-Day,5,0,,0,0,1,CUST-08264,32,Female,South Asian,14,Friday,2025-06
LULU-001647,5/30/2025 12:39,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Fresh Produce,Nestlé,SKU-758897,63.27,6.79,56.48,2,112.96,1,Percent,Outdoor,Ramadan2025,Card,N/A,Carryout,2,0,,0,0,0,CUST-06191,24,Male,Arab Expat (non-GCC),12,Friday,2025-05
LULU-001648,9/1/2025 22:39,In-Store POS,Express,Abu Dhabi,Khalifa City,Home & Living,Furniture,Tefal,SKU-358023,457.76,10.3,447.46,2,894.92,1,Flat,Outdoor,SummerHeat,Card,N/A,Carryout,6,0,,0,0,0,CUST-11905,18,Other/Prefer not to say,UAE National,22,Monday,2025-09
LULU-001649,5/13/2025 3:15,In-Store POS,Hypermarket,Dubai,Bur Dubai,Pharmacy,Baby Care,Panadol,SKU-520471,239.29,8.19,231.1,3,693.3,1,Percent,Email,ResidentsOnly,Wallet,N/A,Carryout,9,0,,0,0,0,CUST-00333,26,Male,South Asian,3,Tuesday,2025-05
LULU-001650,9/26/2025 15:37,In-Store POS,Express,Sharjah,University Area,Home & Living,Kitchenware,Scotch-Brite,SKU-796521,42.68,3.15,39.53,2,79.06,1,Percent,Outdoor,NationalDay,Cash,N/A,Carryout,7,0,,0,0,1,CUST-11276,30,Female,South Asian,15,Friday,2025-09
LULU-001651,8/29/2025 9:25,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Grocery,Baby,Nestlé,SKU-815173,14.62,1.7,12.92,5,64.6,1,Flat,SMS,BackToSchool2025,Wallet,N/A,Carryout,8,0,,0,0,0,CUST-09183,25,Male,UAE National,9,Friday,2025-08
LULU-001652,6/29/2025 20:19,In-Store POS,Hypermarket,Dubai,Bur Dubai,Pharmacy,Medical Devices,Himalaya,SKU-389376,192.37,12.15,180.22,1,180.22,1,Percent,Referral,MidnightMadness,Wallet,N/A,Carryout,4,0,,0,1,0,CUST-04320,19,Male,SE Asian,20,Sunday,2025-06
LULU-001653,7/17/2025 21:46,Web,Web DC,Abu Dhabi,Khalifa City,Grocery,Frozen,Lacnor,SKU-400668,47.64,6.87,40.77,2,81.54,1,Percent,Google Search,Ramadan2025,Card,iOS,Same-Day,6,0,,0,0,0,CUST-08784,47,Male,GCC Expat,21,Thursday,2025-07
LULU-001654,8/25/2025 11:04,Web,Web DC,Dubai,Silicon Oasis,Grocery,Beverages,Al Ain,SKU-696922,70,10.11,59.89,3,179.67,1,Percent,Google Search,Ramadan2025,Wallet,Android,Same-Day,10,0,,0,0,1,CUST-04091,31,Female,SE Asian,11,Monday,2025-08
LULU-001655,7/23/2025 4:33,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Household,Pepsi,SKU-570785,75.08,2.8,72.28,5,361.4,1,Percent,Outdoor,ResidentsOnly,Card,N/A,Carryout,10,0,,0,0,0,CUST-02341,28,Female,South Asian,4,Wednesday,2025-07
LULU-001656,6/20/2025 1:31,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Meat & Poultry,Lacnor,SKU-602580,63.12,10.31,52.81,5,264.05,1,Percent,Outdoor,MidnightMadness,Card,N/A,Carryout,7,0,,0,0,0,CUST-11264,45,Female,South Asian,1,Friday,2025-06
LULU-001657,10/6/2025 10:17,Online App,Web DC,Dubai,Downtown,Home & Living,Bedding,Prestige,SKU-989972,1035.78,86.98,948.8,3,2846.4,1,Percent,TikTok,LunchRush,Card,iOS,Next-Day,5,0,,0,0,1,CUST-06747,29,Male,GCC Expat,10,Monday,2025-10
LULU-001658,7/4/2025 0:47,Web,Web DC,Sharjah,Suburb,Home & Living,Furniture,Black+Decker,SKU-361988,319.89,26.51,293.38,1,293.38,1,Percent,SMS,ResidentsOnly,Card,iOS,Next-Day,1,0,,0,0,0,CUST-10995,33,Female,African Expat,0,Friday,2025-07
LULU-001659,10/1/2025 8:35,Online App,Web DC,Sharjah,City Center,Electronics,Gaming,Samsung,SKU-181231,262.17,42.66,219.51,1,219.51,1,BOGO,Facebook,MidnightMadness,Card,Android,Next-Day,1,0,,0,0,0,CUST-07818,34,Male,South Asian,8,Wednesday,2025-10
LULU-001660,5/28/2025 19:02,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Bakery Counter,Cakes,Lulu Bakery,SKU-259947,10.37,1.18,9.19,2,18.38,1,Percent,In-App,BackToSchool2025,Cash,N/A,Carryout,5,0,,0,0,0,CUST-02207,41,Female,South Asian,19,Wednesday,2025-05
LULU-001661,5/3/2025 1:09,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Bakery,Al Ain,SKU-891235,14.15,0.79,13.36,1,13.36,1,Percent,SMS,SummerHeat,Cash,N/A,Carryout,7,0,,0,0,1,CUST-02274,32,Female,SE Asian,1,Saturday,2025-05
LULU-001662,8/2/2025 13:15,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Beverages,Coca-Cola,SKU-758642,58.43,8.01,50.42,2,100.84,1,Percent,Outdoor,BackToSchool2025,Card,N/A,Carryout,11,0,,0,0,0,CUST-09935,29,Male,South Asian,13,Saturday,2025-08
LULU-001663,5/17/2025 12:27,Web,Web DC,Dubai,JBR,Grocery,Dairy & Eggs,Nestlé,SKU-830604,40.76,4.83,35.93,5,179.65,1,Percent,YouTube,SummerHeat,Card,Android,Same-Day,1,0,,0,0,1,CUST-00373,34,Female,Other,12,Saturday,2025-05
LULU-001664,8/26/2025 17:19,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Pharmacy,Baby Care,VitX,SKU-174950,42.36,3.5,38.86,2,77.72,1,Flat,Outdoor,SummerHeat,Cash,N/A,Carryout,2,0,,0,0,0,CUST-11403,33,Female,Arab Expat (non-GCC),17,Tuesday,2025-08
LULU-001665,9/2/2025 19:21,In-Store POS,Hypermarket,Dubai,Marina,Pharmacy,Baby Care,Himalaya,SKU-891809,118.18,15.2,102.98,1,102.98,1,BOGO,SMS,BackToSchool2025,Cash,N/A,Carryout,5,0,,0,0,1,CUST-02937,39,Female,UAE National,19,Tuesday,2025-09
LULU-001666,5/11/2025 10:32,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Fashion,Footwear,Levi's,SKU-285673,105.56,11.9,93.66,6,561.96,1,Percent,Referral,LunchRush,Apple Pay,N/A,Carryout,10,0,,0,0,0,CUST-00510,45,Male,South Asian,10,Sunday,2025-05
LULU-001667,9/22/2025 18:48,In-Store POS,Hypermarket,Dubai,Al Barsha,Grocery,Dairy & Eggs,Lacnor,SKU-139149,53.06,6.03,47.03,1,47.03,1,BOGO,Outdoor,LunchRush,Cash,N/A,Carryout,9,0,,0,1,0,CUST-11250,28,Female,South Asian,18,Monday,2025-09
LULU-001668,10/6/2025 20:59,In-Store POS,Express,Sharjah,Old Town,Pharmacy,Medical Devices,Panadol,SKU-626449,45.8,4.25,41.55,5,207.75,1,Percent,SMS,LunchRush,Card,N/A,Carryout,4,0,,0,0,0,CUST-00818,23,Female,Other,20,Monday,2025-10
